Name,Total Ret 1 Yr (Daily) Base Currency,Total Ret Annlzd 2 Yr (Daily) Base Currency,Total Ret Annlzd 3 Yr (Daily) Base Currency,Total Ret Annlzd 5 Yr (Daily) Base Currency,Alpha 2009-06-01 to 2012-05-31 Base Currency,Appraisal Ratio 2009-06-01 to 2012-05-31 Base Currency,Excess Return 2009-06-01 to 2012-05-31 Base Currency,Excess Return (geo) 2009-06-01 to 2012-05-31 Base Currency,Information Ratio (arith) 2009-06-01 to 2012-05-31 Base Currency,M-Squared 2009-06-01 to 2012-05-31 Base Currency,Sharpe Ratio 2009-06-01 to 2012-05-31 Base Currency,Treynor Ratio (arith) 2009-06-01 to 2012-05-31 Base Currency
Wells Fargo Advantage DJ Target 201 A LW,3.28686,6.33058,7.98331,3.72124,3.4043888537456404,0.33604696358645203,-7.279830818510669,-6.3348688412510175,-0.5998006696870807,23.253456378393523,1.4439231866210955,28.468197770693493
Wells Fargo Advantage DJ Target 2010 Inv,3.37478,6.43319,8.08413,3.89661,3.5472124232353233,0.3524216184581322,-7.144881204399511,-6.217436427382561,-0.5879917915632996,23.76468145794658,1.4758059240794685,29.10961114905318
Oppenheimer Balanced A Load Waived,5.76707,7.40168,-6.17342,-3.37452,,,,,,,,
Oppenheimer Balanced N,5.48726,7.00002,-6.52737,-3.74024,,,,,,,,
Oppenheimer Balanced A,5.76707,7.40168,-6.17342,-3.37452,,,,,,,,
Oppenheimer Balanced C,4.96301,6.48917,-7.01646,-4.20342,,,,,,,,
Oppenheimer Balanced B,4.92236,6.46824,-7.05657,-4.25052,,,,,,,,
Virtus Balanced A Load Waived,6.16555,10.66649,11.92817,2.39541,0.0389542967045422,0.0034103721863126637,-3.8617799665180854,-3.3604997412106985,-0.721130349996123,14.732997038830769,0.9125416503601604,14.912724063747426
Virtus Balanced C,5.40659,9.83706,11.10277,1.6361,-0.750155464510633,-0.06561558897271715,-4.721006389873651,-4.108193861114473,-0.8823163642641756,13.697859826480896,0.8479849427674961,13.733814907883412
Virtus Balanced A,6.16555,10.66649,11.92817,2.39541,0.0389542967045422,0.0034103721863126637,-3.8617799665180854,-3.3604997412106985,-0.721130349996123,14.732997038830769,0.9125416503601604,14.912724063747426
Virtus Balanced B,5.40243,9.82891,11.09308,1.63462,-0.7594918886271476,-0.0660658975694593,-4.729922430958023,-4.115952551152868,-0.8824264733444444,13.680598445737381,0.8469084304983884,13.719410695062274
Putnam Dynamic Asset Allocation: Cn A LW,3.33167,6.46614,11.19632,3.08137,4.9107333031938065,0.5215617448332976,-3.8430739827317595,-3.344221896740529,-0.37340473038351485,25.77236598007996,1.6010158972959225,28.856208210423663
Putnam Dynamic Asset Allocation: Cnsrv C,2.59214,5.6822,10.4011,2.32253,4.084477420314829,0.4383819004282782,-4.726921310262755,-4.113340992387937,-0.4605834163773868,23.800438453520645,1.47803592207406,26.433900856958186
Putnam Dynamic Asset Allocation: Cnsrv Y,3.69963,6.84417,11.59625,3.45274,5.206051564942756,0.5597395046386664,-3.528652769467966,-3.070614281867312,-0.34273403997962815,26.55232470179676,1.6496583057916197,29.743936943214255
Putnam Dynamic Asset Allocation: Cnsrv A,3.33167,6.46614,11.19632,3.08137,4.9107333031938065,0.5215617448332976,-3.8430739827317595,-3.344221896740529,-0.37340473038351485,25.77236598007996,1.6010158972959225,28.856208210423663
Putnam Dynamic Asset Allocation: Cnsrv M,2.83477,5.97901,10.68731,2.60958,4.411495925240049,0.4704654141434575,-4.439187910876964,-3.8629569667425145,-0.4294577959391263,24.640936010724413,1.5304538569965005,27.51089246306059
Putnam Dynamic Asset Allocation: Cnsrv B,2.56184,5.70789,10.4464,2.37197,4.099265631076196,0.44233671518637413,-4.68085935583562,-4.073258132340484,-0.4575717930806222,23.825512627775062,1.4795996820434223,26.422946522787395
Putnam Dynamic Asset Allocation: Cnsrv R,3.1024,6.33991,11.10396,3.01237,4.714105253656774,0.5045409739459032,-4.019023677974353,-3.4973323562838665,-0.3922123388319536,25.280997007582755,1.5703714931539834,28.203860749461157
American Century Balanced Inv,8.27898,10.354,12.55571,3.12243,2.6316959511024987,0.5681693137402927,-3.037111935587866,-2.642878144808769,-0.4577850479357163,19.469331214839258,1.2079248486586827,19.81336969238362
American Century Balanced Instl,8.49349,10.57325,12.77948,3.32743,2.8123710481510438,0.6068982367742665,-2.8440614552959644,-2.474886675930099,-0.42818777807085995,19.773732074680517,1.226908918659526,20.154512565665893
American Century Balanced Adv,5.37766,7.06837,6.89179,8.73022,,,,,,,,
Waddell & Reed Continental Inc A,7.23239,11.68007,13.66827,4.87103,0.8907796513428252,0.12044380868684658,-1.9308900979202903,-1.680249970382941,-0.5030517053316985,16.126210425305253,0.9994299083918106,16.110425708810755
Waddell & Reed Continental Inc Y,7.5616,12.02788,14.06972,5.19151,1.238697305489616,0.16629631787013102,-1.5756859675631887,-1.3711532847894725,-0.40635974627995186,16.555533933661724,1.026204824664705,16.60244888144104
Waddell & Reed Continental Inc B,5.9826,10.48234,12.45265,3.7621,-0.16875960426281944,-0.022476773034738225,-3.13281728670618,-2.7261604163141273,-0.8084934352493575,14.811956365929312,0.9174659774255961,14.633528377235617
Waddell & Reed Continental Inc C,6.27878,10.69737,12.63599,3.90691,-0.056772994259214116,-0.007425207836404866,-2.9927026486139994,-2.6042334269126277,-0.7710720289006733,14.943569690870973,0.9256740901590463,14.787548378956409
Waddell & Reed Continental Inc A LW,7.23239,11.68007,13.66827,4.87103,0.8907796513428252,0.12044380868684658,-1.9308900979202903,-1.680249970382941,-0.5030517053316985,16.126210425305253,0.9994299083918106,16.110425708810755
Wells Fargo Advantage Idx Asst Allo A,12.83186,12.88849,15.46989,1.71298,3.755753124902865,0.44808176251289367,-0.49171838261035106,-0.4278906389896031,-0.08704430370861785,20.268920211615015,1.2577915063764398,21.045664619212907
Wells Fargo Advantage Idx Asst Allo B,11.9842,12.06074,14.60802,0.94985,2.975462572181411,0.34873584387632733,-1.392924457557477,-1.2121152214087605,-0.24496371522279142,19.13973754816857,1.18736962012492,19.75964922411899
Wells Fargo Advantage Idx Asst Allo C,11.93545,12.05304,14.59421,0.95242,3.00867246964176,0.358922655810892,-1.3375608152774063,-1.1639380836205526,-0.23664750271471735,19.197560822231797,1.1909757895787996,19.808902108222227
Wells Fargo Advantage Idx Asst Allo Adm,13.11545,13.16402,15.75285,1.9698,4.033460458095561,0.4839515013104855,-0.21033340115337396,-0.18303097179851457,-0.03705938676926544,20.688668719435316,1.2839692742689666,21.52904299673629
Wells Fargo Advantage Idx Asst Allo A LW,12.83186,12.88849,15.46989,1.71298,3.755753124902865,0.44808176251289367,-0.49171838261035106,-0.4278906389896031,-0.08704430370861785,20.268920211615015,1.2577915063764398,21.045664619212907
USAA Cornerstone Moderate,-0.7734,6.61812,12.60362,1.21102,3.0802561191293534,0.25722491306803186,-2.0754854259604105,-1.8060760315961488,-0.3026746433681459,19.071163363726342,1.1830929662469354,20.259138792843867
GE Instl Strategic Investment Inv,1.83096,7.25619,9.02048,0.30294,-2.752780641029154,-0.3218197257900309,-6.810770093161867,-5.926694771310926,-1.4080289751453294,11.270276875591035,0.6965878517849687,10.828126956895357
GE Instl Strategic Investment Svc,1.49565,7.02755,8.58913,-0.06262,-3.09133194920939,-0.35822984025388205,-7.244203458023324,-6.30386610760596,-1.4736956883115577,10.7876741846141,0.6664901599687262,10.309982127964677
Wells Fargo Advantage WB Growth Balanced,1.45839,8.15807,11.87209,-0.9937,-3.0171449429248858,-0.35884303910571047,-4.090876136266486,-3.559857971308422,-1.6276347991372828,11.913029904219437,0.7366733774799316,11.266768159070736
Fidelity Asset Manager 85%,-0.32299,8.32984,12.84465,-0.23035,-3.0125991910347185,-0.2716600333149843,-3.2380155455506543,-2.81770336404491,-1.0236937656690068,12.032758998999054,0.7441403258900614,11.41940973105507
Fidelity Advisor Asset Manager 85% A,-0.52116,8.06555,12.58982,-0.47584,-3.326707349084227,-0.2978474444599491,-3.5368352814333814,-3.0777346588905186,-1.1086930628790446,11.738204494376605,0.7257703274027629,11.086208924709677
Fidelity Advisor Asset Manager 85% B,-1.37199,7.16579,11.64458,-1.27375,-4.1375570444545495,-0.37215270214055307,-4.448627161137232,-3.871170950535452,-1.4017283885130014,10.951709675118964,0.676720292813919,10.20404001807673
Fidelity Advisor Asset Manager 85% C,-1.32423,7.22066,11.6998,-1.24161,-4.112261442369709,-0.36608287036192544,-4.372387329602168,-3.804827467383942,-1.3615018114592914,10.987354446438738,0.6789432919021986,10.24308390682648
Fidelity Advisor Asset Manager 85% I,-0.23307,8.36635,12.90046,-0.16886,-3.0587717638297702,-0.2772877082769664,-3.2240396855269804,-2.805541647323606,-1.0226822777987574,12.005639064744413,0.7424489813564853,11.38153391952974
Fidelity Advisor Asset Manager 85% T,-0.87873,7.72922,12.24667,-0.74628,-3.556742035885304,-0.3193810388642035,-3.812982935289577,-3.3180368323352694,-1.199571112121428,11.51136325186518,0.7116232910600901,10.832038269355893
Fidelity Advisor Asset Manager 85% A LW,-0.52116,8.06555,12.58982,-0.47584,-3.326707349084227,-0.2978474444599491,-3.5368352814333814,-3.0777346588905186,-1.1086930628790446,11.738204494376605,0.7257703274027629,11.086208924709677
Leuthold Core Investment I,-4.82035,3.06206,7.15193,0.61876,-5.2914764839715795,-0.32601720642236803,-8.791604121708275,-7.6504056761332535,-1.5548914966477314,8.078181887452995,0.4975116903846528,7.563243724112536
Leuthold Core Investment Retail,-4.9378,2.93788,7.04795,0.50557,-5.388702212652902,-0.3335401287148107,-8.898057843355245,-7.743041120707305,-1.5777313758564149,7.964675601154623,0.49043282968186847,7.432550901324218
Goldman Sachs Balanced Strat A LW,-0.43557,4.58312,8.09364,1.06189,-0.5225537303984122,-0.05607855116967066,-7.444876694330227,-6.47849085695057,-0.934190579621594,13.60439993495425,0.8421562827435451,13.873727109385397
Goldman Sachs Balanced Strat IR,-0.14492,4.82253,8.31931,,-0.31342047820847174,-0.033447892126717615,-7.216232007864809,-6.2795255051288805,-0.9055607876712675,13.97459994707261,0.8652439407351583,14.29431186223908
Goldman Sachs Balanced Strat R,-0.57383,4.3687,7.84231,,-0.7849468998420002,-0.08363481085424418,-7.732804702986851,-6.729044230515846,-0.9686188995603507,13.122075212626733,0.812075926542916,13.344459791284423
Goldman Sachs Balanced Strat A,-0.43557,4.58312,8.09364,1.06189,-0.5225537303984122,-0.05607855116967066,-7.444876694330227,-6.47849085695057,-0.934190579621594,13.60439993495425,0.8421562827435451,13.873727109385397
Goldman Sachs Balanced Strat C,-1.11119,3.83654,7.28301,0.31409,-1.264731333642731,-0.13590409206150503,-8.25147840112892,-7.180391237204786,-1.0333685702778415,12.264963578384416,0.7586218486816425,12.381518350931156
Goldman Sachs Balanced Strat Instl,-0.01981,5.0042,8.51591,1.48602,-0.13667709532495964,-0.014788615771777786,-7.018442789569979,-6.10741041243672,-0.882921691548287,14.310499351638265,0.8861924288992238,14.652594137824314
Goldman Sachs Balanced Strategy Svc,-0.45113,4.51152,7.99456,0.97484,-0.6459050739727461,-0.06903162743247211,-7.577223527889987,-6.593658345462005,-0.9503241086794407,13.377780722550824,0.8280230933890667,13.625184063723543
Goldman Sachs Balanced Strat B,-1.12556,3.82486,7.2695,0.29956,-1.2828280242429368,-0.13749640946297584,-8.26490686121366,-7.192076609502241,-1.0355603471125971,12.232234529659452,0.7565806896902397,12.34666565729581
Goldman Sachs Growth Strat B,-4.38461,4.88039,9.0703,-4.28106,-6.062927659912802,-0.4877904539862724,-7.097693836216057,-6.17637423845836,-1.995700578544307,8.798614751675686,0.5424417471934404,7.9042860649110365
Goldman Sachs Growth Strat Svc,-3.77339,5.57435,9.79699,-3.66224,-5.4662471967248525,-0.4450126062051086,-6.38646021002527,-5.557462638761623,-1.8207835233700953,9.429801088675546,0.5818059119708655,8.588995552087233
Goldman Sachs Growth Strat Instl,-3.35453,6.11362,10.35285,-3.17238,-4.980393945500219,-0.40454741379148185,-5.829251745449282,-5.072582889722909,-1.6596083856499697,9.92479786296498,0.612676565287031,9.135164725609494
Goldman Sachs Growth Strat A,-3.66631,5.69683,9.90348,-3.54563,-5.342421407820849,-0.4297411420252554,-6.269028238613705,-5.4552739814689,-1.765395283367723,9.541344189558007,0.5887623379033284,8.718060629128583
Goldman Sachs Growth Strat C,-4.39453,4.88837,9.08019,-4.27047,-6.080261926178331,-0.48909500532265116,-7.055756684401215,-6.139880759015515,-1.9874042354403791,8.810894726390153,0.5432075922692711,7.91092984339653
Goldman Sachs Growth Strat IR,-3.39541,5.95447,10.18365,,-5.129304104441904,-0.407358514560398,-6.003634583117856,-5.2243298784010905,-1.6709707764955608,9.762490349112316,0.6025541983323232,8.96446409037148
Goldman Sachs Growth Strat R,-3.84835,5.42244,9.64959,,-5.6025269251958,-0.44521310614478277,-6.553422612234661,-5.702752405211586,-1.8232209679026394,9.276090045514314,0.5722196670279399,8.42932625361486
Goldman Sachs Growth Strat A LW,-3.66631,5.69683,9.90348,-3.54563,-5.342421407820849,-0.4297411420252554,-6.269028238613705,-5.4552739814689,-1.765395283367723,9.541344189558007,0.5887623379033284,8.718060629128583
Russell LifePoints Cnsrv Strat A LW,2.7914,5.57779,9.51521,4.08064,5.025503814535931,0.5147512367682302,-5.594355059582213,-4.868177082320246,-0.45942963290688954,28.7566107279743,1.7871294030961977,35.3838593918682
Russell LifePoints Cnsrv Strat R1,3.30838,5.93598,9.89524,4.4093,5.336800800084321,0.5534813239808811,-5.254169515836637,-4.572149488404442,-0.4317971124493305,29.862050595266776,1.8560705612563522,36.68191402448363
Russell LifePoints Cnsrv Strat R2,3.08339,5.72269,9.62552,4.12872,5.084250132856415,0.5248374311808047,-5.558723980953918,-4.837171113169347,-0.45561626482702555,29.065797139394753,1.8064119257565356,35.77196581373167
Russell LifePoints Cnsrv Strat C,2.06526,4.74096,8.67013,3.30323,4.205638627271819,0.4276765255642093,-6.480323161121259,-5.639141663874936,-0.5320333761664043,26.077545956016042,1.6200485571545298,31.976091662127708
Russell LifePoints Cnsrv Strat S,3.02861,5.79656,9.75333,4.33235,5.190108466160572,0.5262238541120331,-5.355418115600475,-4.660255464470997,-0.44176419205315337,29.08006672307078,1.8073018535166931,35.76879051542729
Russell LifePoints Cnsrv Strat E,2.91534,5.57174,9.53058,4.09149,4.981295569456129,0.5093504482333184,-5.652915894902289,-4.919136399952118,-0.4638006504295243,28.618707550020616,1.7785290213989295,35.2494271723002
Russell LifePoints Cnsrv Strat R3,2.77647,5.45243,9.34071,3.88108,4.861226769775725,0.5002438560501159,-5.767219962628744,-5.018603172617675,-0.47392863475933233,28.26331631286453,1.7563649180275533,34.67927610021403
Russell LifePoints Cnsrv Strat A,2.7914,5.57779,9.51521,4.08064,5.025503814535931,0.5147512367682302,-5.594355059582213,-4.868177082320246,-0.45942963290688954,28.7566107279743,1.7871294030961977,35.3838593918682
American Century Strat Alloc: Con A LW,8.04374,8.55175,7.34406,,,,,,,,,
American Century Strat Alloc: Con A,8.04374,8.55175,7.34406,,,,,,,,,
American Century Strat Allc Cnsrv B,4.49415,7.27884,8.86758,2.45962,0.864707970806764,0.13670204423543547,-6.7753847873323725,-5.895902672301245,-0.7869582331527787,16.593155159580963,1.0285510860607499,16.930333297370566
American Century Strat Allc Cnsrv C,4.49361,7.27841,8.86707,2.42415,0.9557369754377696,0.1532954667819389,-6.775709565985256,-5.896185292903244,-0.778155352861862,16.807650436689645,1.0419281617943894,17.167302194480516
American Century Strat Allc Cnsrv R,5.15501,7.79086,9.39514,2.96481,1.4437868619663132,0.2391449389637832,-6.186868620829156,-5.383779132798927,-0.7167731792337992,17.8325506006612,1.1058464321529493,18.264331965337774
American Century Strat Allc Cnsrv A LW,5.41619,8.06042,9.66873,3.2223,1.6896540708354761,0.2748646157852546,-5.914467778690957,-5.14673741435624,-0.685315356920992,18.321096538703003,1.1363147767274349,18.821739398164603
American Century Strat Allc Cnsrv Inv,5.67675,8.32815,9.94074,3.47741,1.9061233474709192,0.3170421428506158,-5.643795707755505,-4.911200063130172,-0.6573320736532436,18.772737739584635,1.1644815439871365,19.298835826299065
American Century Strat Allc Cnsrv A,5.41619,8.06042,9.66873,3.2223,1.6896540708354761,0.2748646157852546,-5.914467778690957,-5.14673741435624,-0.685315356920992,18.321096538703003,1.1363147767274349,18.821739398164603
American Century Strat Allc Cnsrv Instl,5.69532,8.54201,10.15798,3.68274,2.148079733384293,0.346853303091557,-5.441257995713622,-4.734952857229457,-0.6284872376085004,19.269893350691206,1.1954868339442049,19.888666226683974
Maxim Moderate Profile II,2.00896,6.7993,10.59027,2.16627,-1.001993940445658,-0.13158300307770562,-5.309226809345159,-4.62006004317227,-1.039665243624477,13.57786731241066,0.8405015661177901,13.359581897951353
Maxim Moderate Profile II L,,,,,-1.255735986465294,-0.16456207087783348,-5.5855278290774635,-4.8604956747610455,-1.0932779407336233,13.22651556601873,0.8185893870526545,12.97179122524746
Legg Mason Lifestyle Allocation 85% A,1.23301,8.67937,12.7919,-1.30958,-2.7438825709683696,-0.3132121964809183,-3.3351153732485095,-2.9021991014197224,-1.3313973683988312,12.288527569463083,0.7600914255296513,11.662185583296957
Legg Mason Lifestyle Allocation 85% C,0.72299,8.08399,12.39067,-1.68343,-3.0638254170507717,-0.3523750283502576,-3.742508482871255,-3.2567103504623773,-1.5009098100436036,11.9561927925999,0.7393652466647972,11.293469649519908
Legg Mason Lifestyle Allocation 85% B,0.46418,7.78759,11.95484,-2.02708,-3.478951543261435,-0.40973581657179214,-4.171088028305213,-3.6296579197195755,-1.715023326704774,11.551863944573146,0.7141491314465188,10.834827412181422
Legg Mason Lifestyle Allocation 85% A LW,1.23301,8.67937,12.7919,-1.30958,-2.7438825709683696,-0.3132121964809183,-3.3351153732485095,-2.9021991014197224,-1.3313973683988312,12.288527569463083,0.7600914255296513,11.662185583296957
Legg Mason Lifestyle Allocation 85% I,1.58951,9.09028,13.23802,,-2.349708581687297,-0.2727720054317689,-2.8884457324702026,-2.5135096304358173,-1.172946780401709,12.690812071419241,0.7851800443639497,12.10808785360511
Loomis Sayles Global Equity and Income Y,2.2109,12.1848,16.44723,5.23037,1.9887486118735413,0.10031729040104465,0.8130577884546852,0.7075184270933121,0.1398771859912496,16.24790085211954,1.0070191759854685,17.12898577122395
Loomis Sayles Global Equity and Income C,1.25932,11.08125,15.2943,4.18772,1.027624458093019,0.05193040546175501,-0.31719525748252764,-0.2760215729339821,-0.054572267805712366,15.266160152069896,0.9457925612441749,15.933340402732723
Loomis Sayles Global Equity and Income A,1.94302,11.90368,16.13804,4.95256,1.7260366564652196,0.0873811451141908,0.5023767899258189,0.43716552656369867,0.08667833144732764,15.986431432299403,0.9907125408086367,16.802608268526413
Loomis Sayles Global Equity and Inc A LW,1.94302,11.90368,16.13804,4.95256,1.7260366564652196,0.0873811451141908,0.5023767899258189,0.43716552656369867,0.08667833144732764,15.986431432299403,0.9907125408086367,16.802608268526413
Janus Aspen Balanced Svc,4.51784,7.89315,10.74178,4.9758,-0.09771984192331162,-0.009458455128955911,-5.052551913611403,-4.396702957018461,-0.8216353976738943,14.537885296097818,0.9003734357764025,14.722904255675918
Janus Aspen Balanced Instl,4.79772,8.17286,11.02427,5.24184,0.1512523922644342,0.01457237249848756,-4.777111515048627,-4.157016233250066,-0.7765136679804093,14.89522406252517,0.9226589975169621,15.131910952049346
Hartford Balanced A Load Waived,5.37924,8.73883,12.59592,0.84098,0.5866348087332125,0.08970191800707375,-3.3284581004525258,-2.8964059791543373,-0.7007591888528073,15.834244606445369,0.9812213542307611,15.791407670057376
Hartford Balanced R3,5.13573,8.49166,12.35893,0.60048,0.3860507717534962,0.05922367536253692,-3.5535325501314663,-3.09226453051068,-0.7479830819737205,15.56324621450546,0.9643204412524402,15.486913773436589
Hartford Balanced R4,5.39336,8.81578,12.67687,0.88433,0.6727910868266651,0.10112107683422453,-3.2615587461859885,-2.838190528080198,-0.6808818231593715,15.9456302254794,0.9881679587506433,15.924510787073368
Hartford Balanced R5,5.78448,9.15198,13.01499,1.20136,0.9937991004089448,0.15177082214113347,-2.8920830038822167,-2.5166747640645415,-0.6068736755650881,16.38776706913073,1.0157419833253631,16.413969311164387
Hartford Balanced A,5.37924,8.73883,12.59592,0.84098,0.5866348087332125,0.08970191800707375,-3.3284581004525258,-2.8964059791543373,-0.7007591888528073,15.834244606445369,0.9812213542307611,15.791407670057376
Hartford Balanced B,4.48167,7.84724,11.65921,-0.00444,-0.2711056628358417,-0.041422279315191025,-4.266250549844862,-3.7124678239035425,-0.8995350680904349,14.670103907912818,0.9086192974451877,14.49196005792145
Hartford Balanced Y,5.84694,9.2215,13.11574,1.28239,1.091781992872905,0.1650496250280473,-2.7916389820783714,-2.429268927324868,-0.5839042940406421,16.517547365279718,1.0238357785534955,16.56457723376054
Hartford Balanced C,4.59702,7.94286,11.79938,0.09477,-0.1081514476209029,-0.01631306876021167,-4.126880377650632,-3.5911886646422975,-0.8612660695943348,14.884439508569459,0.9219864148989962,14.737549977530543
Vantagepoint Mdl Port Cnsrv Growth,2.89041,6.14714,8.55948,2.64651,0.9515029160023634,0.16554195235098715,-6.920870437417825,-6.022503486874021,-0.7837637357940304,16.89073567894328,1.047109803054544,17.207357277753932
Principal LifeTime Strategic Inc R3,4.28183,7.02279,10.36509,1.53165,4.795896756382375,0.5220339714450134,-4.879286319550435,-4.245928187598446,-0.4363136828520939,26.88685111210892,1.6705211666712132,30.869985035411432
