Company Name,Exchange:Ticker,Industry Group,Country,Broad Group,Sub Group,Bottom up Beta for sector,Bottom up levered beta,ERP for Country,Cost of equity in US$,Default Spread based on bond rating (if available),Total Default Spread for cost of debt (Company + Country),Pre-tax cost of debt in US $,After-tax cost of debt in US $,Cost of capital in US$,ROE - Cost of Equity,ROIC - Cost of Capital,Market Cap (in US $),PV of lease debt,Total Debt,Total Debt incl leases (in US $),Firm Value (in US $),Cash,Enterprise Value (in US $),Cash/ Firm Value,Liquidity Ratio (Annual trading volume/Shrs outs),Book Debt to capital ratio,Market Debt to capital ratio,Book Debt to Equity Ratio,Market Debt to Equity ratio,Stock price (End of most recent year)in US$,Price Change for Sub-group,Jensen's Alpha,Beta,Correlation with market,Standard deviation in stock price,HiL0 Risk Measure (Hi- lo)/ (Hi+Lo),Interest coverage ratio,Current PE,Trailing PE,Forward PE,PEG,PBV,PS,EV/EBIT,EV/EBITDA,EV/Invested Capital,EV/Sales,Payout ratio,Dividend Yield,Historical growth in Net Income - Last 3 years,Historical growth in Net Income - Last 5 years,Historical growth in Revenues - Last 3 years,Historical growth in Revenues - Last 5 years,Expected growth rate in EPS- Next 5 years,Expected growth in revenues - Next 2 years,Return on Equity,Return on Capital (ROC or ROIC),Net Profit Margin,Pre-tax Operating Margin,Marginal Tax Rate,Effective Tax Rate,% held by institutions,Net Income,Trailing Net Income,Operating Income,Trailing Operating Income (adj for leases),Revenues,Trailing Revenues,EBITDA,Trailing EBITDA (adj for leases),Trailing After-tax Operating Income,Net Debt repaid (Debt repaid - issued),Change in non-cash Working capital,Net Cap Ex,Reinvestment Rate,FCFF,FCFE,FCFE without debt,Book Value of Equity - 4 qtrs ago,Invested Capital - 4 qtre ago,Current Book Value of Equity,Current Invested Capital,Dividends,Modified 2-year beta,Modified 5-year beta,Beta adjustment factor,Coeff of variation - Op Income,Coeff of variation - Net Income,Average 10-year EBIT,Average 10-yr Net Income,Dividends + Buybacks,Only +ve Taxable Income,Only +ve Taxes,Only +'ve Net Income,Onlt +'ve Net Income Mkt cap,"Only +""ve EBITDA",Only +ve EBITDA EV,Only +ve div FCFE,Capitalized R&D,Operating Income adjusted for leases & R&D,Invested Capital Adjusted for R&D,EBITDAR&D,ROE (adj for R&D),ROIC (adj for R&D),EV/EBITDAR&D,Depreciation & Amortization (Modified),Invested Capital - 10 years ago,Normalized Operating Income,Normalized ROIC
AnYang Iron & Steel Inc (SHSE:600569),SHSE:600569,Steel,China,Emerging Markets,China,0.7355468784984245,0.8838352595832224,0.06249199227287814,0.08023262621237198,NA,0.01948274,0.04448274,0.033362055,0.07030280890606928,-0.05580872666773282,0.02875450872721326,6840,284.41841444311723,1554.2,1838.6184144431172,8678.618414443117,736.2,7942.418414443117,0.08482917036366093,2.5796883485816937,0.6977100662191829,0.21185611887063205,2.3080823681183995,0.26880386176068966,0.481,121.88274572567244,-0.13592065835447575,1.0272666666666668,0.15165750888103102,0.3085900615492283,0.24644030668127054,1.0619607843137255,386.4406779661017,386.4406779661017,17.178571428571427,NA,8.58649259352247,2.154398563734291,41.042629029943406,17.93680762069358,4.182380936401932,2.501627898341087,7.3389830508474585,0.01899122807017544,0.33299999999999996,0.266,-0.0552,-0.0583,NA,NA,0.02442389954463916,0.09905731763328254,0.005574978739487858,0.060951940883611,0.25,0.039753086419753086,0.0311,17.7,17.7,135.4,193.51631711137657,3174.9,3174.9,327.8,442.8,185.82344623361567,97.29999999999995,132.8,87.1,1.183381346418167,-34.076553766384336,-299.49999999999994,-202.2,724.7,1875.9184144431176,796.6,1899.018414443117,-129.9,0.39,0.609,0.45,1.2334171090824697,1.6383107714833942,29.99999999999999,-28.52111111111111,-129.9,16.2,0.644,17.7,6840,442.8,7942.418414443117,-299.49999999999994,104.796,264.66811711137655,2003.8144144431171,416.1,0.10711540501702237,0.12831064424335428,19.08776355309569,192.4,1212.4,29.99999999999999,0.019283809506777248
Mechel PAO (NYSE:MTL),NYSE:MTL,Steel,Russia,Emerging Markets,Eastern Europe & Russia,0.7355468784984245,1.4703619126141925,0.08942211730727231,0.1564828754339316,NA,0.05136894,0.07636894,0.0557493262,0.10054455349462052,NA,0.03371294527250551,6778.4,502.2696502350629,7962.3,8464.569650235064,15242.969650235063,37.3,15205.669650235064,0.0024470297360609642,0.4012493993272465,NA,0.5553097489834948,NA,1.2487562920799988,5.49,121.88274572567244,-0.6831703022404977,2.684355555555556,0.29154759474226505,0.7943814463801008,0.6477683956574186,0.601678353833774,NA,NA,20.4089219330855,NA,NA,1.9254083226814371,33.945313220028744,19.6379564125469,3.74471341708295,4.3191789945277845,NA,0,NA,NA,-0.237,-0.2,-0.52,0.222,NA,0.13425749876712603,-0.13715723022292367,0.11046213995684243,0.2,0,0.1217,-1601.6,-556.2,523.4,447.9460699529874,3520.5,4055.2,558.2,774.3,447.9460699529874,439.70000000000005,175.5,156.2,0.7404909256929353,116.2460699529874,-1327.6000000000001,-887.9000000000001,-3301.3,3336.469650235063,-4028.5,4060.569650235064,0,1.93,-0.258,0.45,1.0517085231222771,1.2262099685345924,877.1600000000002,-293.24444444444447,0,NA,NA,NA,NA,774.3,15205.669650235064,NA,0,447.9460699529874,4060.569650235064,558.2,NA,0.13425749876712603,27.240540398128022,225.89999999999998,2432,877.1600000000002,0.27020426341309794
Ferrexpo Plc (LSE:FXPO),LSE:FXPO,Steel,Switzerland,Developed Europe,EU & Environs,0.7355468784984245,0.8016428150071719,0.0539,0.06820854772888657,0.045,0.045,0.07,0.05077800000000001,0.06648858365536306,0.697627169475854,0.16346563110399598,6701.8,0,733.7,733.7,7435.5,144.8,7290.7,0.019474144307713,1.071733561058924,0.6941343424787134,0.09867527402326677,2.2694092174450975,0.10947805067295353,1.94,78.90026990331205,-0.686815077352736,4.589803921568627,0.403732584763727,0.7192879915054375,0.7270624518118736,6.2,35.76200640341516,35.76200640341516,2.952815829528158,7.081585426418843,20.729353541602226,6.794889992902768,23.998354180381828,20.571952595936796,7.9924358693269015,7.391969988847207,0.10310298826040555,0.0028830314243934465,-0.106,-0.19899999999999998,-0.146,-0.11199999999999999,0.050499999999999996,0.00486,0.7658357172047405,0.22995421475935904,0.19000304167089122,0.3080198722498226,0.1792,0.18236819360414866,0.47700000000000004,187.4,187.4,303.8,303.8,986.3,986.3,354.4,354.4,248.39654278305963,176.8,14.979999999999997,48.2,0.25435136613466913,185.21654278305962,-52.58000000000001,124.22,244.7,1080.2,323.3,912.2,-19.3215,2.42,2.18,0.51,0.585488756943542,0.7455578108803707,339.45000000000005,244.33333333333334,-19.3215,231.4,42.2,187.4,6701.8,354.4,7290.7,-52.58000000000001,0,303.8,912.2,354.4,0.7658357172047405,0.22995421475935904,20.571952595936796,50.599999999999966,453.09999999999997,339.45000000000005,0.4972533509118876
China Oriental Group Company Limited (SEHK:581),SEHK:581,Steel,Hong Kong,Emerging Markets,China,0.7355468784984245,0.7722519400977899,0.05954250238815879,0.07098181298753291,NA,0.06958568,0.09458568,0.07093926,0.07097941332255853,0.008322747024667787,0.0074185073632959675,6472.6,12.419085533588945,374.4,386.8190855335889,6859.419085533589,185.8,6673.619085533589,0.02708684185689272,0.44347158654802854,0.2228837981431132,0.05639239718555533,0.2868088422433372,0.05976255068034312,0.318,121.88274572567244,-0.6462647697378385,3.9194,0.28809720581775866,1.149611982733032,0.2795883361921098,11.977375565610858,62.236538461538466,62.236538461538466,NA,NA,4.799139912508341,1.7005859015790443,25.307025464148097,15.74746710760893,4.306341160685759,1.7534008789925617,0.20294423076923074,0.003260853443747489,0.9229999999999999,-0.10300000000000001,-0.0668,-0.073,NA,NA,0.0793045600122007,0.0783979206858545,0.027324557946454376,0.0692851430317864,0.165,0.49703752468729423,0.00033,104,104,264.7,263.70618289328223,3806.1,3806.1,422.3,423.79,132.63431450327033,0,0,0,0,132.63431450327033,104,104,1311.4,1691.809085533589,1348.7,1549.7190855335891,-21.106199999999998,2.76,-0.259,0.45,0.7654911411728814,0.8145904877858053,150.81,92.53888888888888,-21.106199999999998,151.9,75.5,104,6472.6,423.79,6673.619085533589,104,2.45,262.47058289328226,1552.1690855335892,422.3,0.07821623472999199,0.07791774894168439,15.803028855158866,157.60000000000002,794.2,150.81,0.12868191647978186
"Shanghai Hongda Mining Co., Ltd. (SHSE:600532)",SHSE:600532,Steel,China,Emerging Markets,China,0.7355468784984245,0.7409218537550052,0.06249199227287814,0.07130168275966434,NA,0.01948274,0.04448274,0.033362055,0.07093559353484294,-0.26245212523754047,-0.11900168440979601,6466,0,63,63,6529,46.3,6482.7,0.007091438198805329,1.787444293741523,0.19613947696139478,0.009649257160361465,0.24399690162664603,0.009743272502319827,2.12,121.88274572567244,NA,1.7141555555555554,0.216794833886788,0.41071089381445963,0.1627906976744186,NA,NA,NA,NA,NA,25.042602633617353,87.73405698778832,NA,NA,23.582029829028738,87.96065128900949,NA,8.320445406742964e-05,NA,NA,-0.223,NA,NA,NA,-0.1911504424778761,-0.048066090874953074,-1.4561797752808987,-0.2876404494382023,0.25,0,0.1427,-54.6,-64.8,-12.8,-12.8,73.7,44.5,5.64,-0.99,-12.8,23.599999999999994,21,2.06,NA,-35.86,-111.46,-87.86,339,266.29999999999995,258.2,274.9,-0.538,0.742,0.831,0.45,1.176488352479215,0.943903468278801,10.440000000000001,10.634888888888888,-1.598,NA,NA,NA,NA,NA,NA,-111.46,0,-12.8,274.9,5.64,-0.1911504424778761,-0.048066090874953074,1149.4148936170213,11.81,NA,10.440000000000001,NA
"Beijing Lier High-temperature Materials Co., Ltd. (SZSE:002392)",SZSE:002392,Steel,China,Emerging Markets,China,0.7355468784984245,0.742552737816,0.06249199227287814,0.07140359995380198,NA,0.049482740000000004,0.07448274,0.05586205500000001,0.07120870376541988,-0.014786956024743322,-0.0218563176241088,6456.9,0,82,82,6538.9,0,6538.9,0,3.191223093609211,0.1595641175325939,0.012540335530440901,0.1898587636026858,0.01269959268379563,0.898,121.88274572567244,-0.050777415772074466,0.4307333333333334,NA,NA,0.19402985074626863,NA,259.31325301204816,259.31325301204816,32.07142857142857,NA,14.949988423246122,24.328937452901283,240.40073529411765,180.63259668508286,12.724070830900953,24.637905048982667,0,0,0.00016,0.0754,0.0757,0.149,-2.6039999999999996,0.0808,0.05661664392905866,0.04935238614131108,0.09382064807837227,0.10248681235870385,0.25,0.16409395973154361,0.00949,24.9,24.9,27.2,27.2,265.4,265.4,36.2,36.2,22.736644295302014,0,0,0,0,22.736644295302014,24.9,24.9,439.8,460.7,431.9,513.9,0,0.045,0.496,0.45,0.46827255971958925,0.5308278902389677,17.317,17.27333333333333,0,29.8,4.89,24.9,6456.9,36.2,6538.9,NA,32.92,11.059999999999999,546.8199999999999,36.2,0.01853105432391267,0.0187292265414066,180.63259668508286,9.000000000000004,NA,17.317,NA
Shougang Fushan Resources Group Limited (SEHK:639),SEHK:639,Steel,Hong Kong,Emerging Markets,China,0.7355468784984245,0.7360728142727331,0.05954250238815879,0.06882761730169297,NA,0.01708568,0.04208568,0.03156426,0.06879573525999524,-0.06176013263911628,-0.057914583316323355,6442.1,5.516496442503757,0,5.516496442503757,6447.616496442504,231.4,6216.216496442505,0.03588923133497096,0.49511486664906257,0.0027230977989325133,0.000855586935970448,0.0027305333081739133,0.0008563195918262301,0.187,121.88274572567244,-0.4299805868534767,1.899866666666667,0.3346640106136302,0.38725406942434354,0.2713178294573644,547.6190476190476,447.36805555555554,447.36805555555554,15.583333333333332,NA,3.1886848487848343,27.601113967437875,181.70386362045622,65.63144304371586,3.801231449670673,26.633318322375768,2.375,0.005308827866689434,-0.535,-0.452,-0.249,-0.24,-0.126,0.113,0.007067484662576688,0.010881151943671891,0.061696658097686374,0.14657541007497535,0.165,0.5,0.41840000000000005,14.4,14.4,34.5,34.21070071149925,233.4,233.4,93.9,94.714,17.105350355749625,0,48.17,28,4.452992684502189,-59.06464964425038,-61.77,-61.77,2037.5,1572.0164964425037,2020.3,1635.3164964425036,-34.2,1.08,0.398,0.45,0.9347697420179758,0.9894590393490609,185.722,116.45777777777776,-34.2,18.6,9.88,14.4,6442.1,94.714,6216.216496442505,-61.77,0,34.21070071149925,1635.3164964425036,93.9,0.007067484662576688,0.010881151943671891,66.2003886735091,59.400000000000006,58.739999999999995,185.722,0.21926305337515456
"Feng Hsin Steel Co.,Ltd (TSEC:2015)",TSEC:2015,Steel,Taiwan,Emerging Markets,Small Asia,0.7355468784984245,0.7366378862384932,0.06249199227287814,0.0710339690947252,NA,0.01448274,0.03948274,0.0327706742,0.07096571223101106,0.04230341200221874,0.08177052532408646,6099.4,0,10.9,10.9,6110.299999999999,125.7,5984.599999999999,0.02057182135083384,0.2140646492434663,0.020857252200535782,0.001783873132252099,0.0213015438733633,0.0017870610223956456,1.69,121.88274572567244,-0.11771014975255673,0.6722222222222222,0.31622776601683794,0.10852936929697876,0.1437908496732026,1475.5102040816325,108.91785714285713,108.91785714285713,13.307086614173228,NA,11.919874926714872,9.443257470196624,82.77455048409405,54.50455373406193,15.078357268833457,9.26552097847964,0.8017857142857142,0.007361379807849953,0.0788,-0.0742,-0.11199999999999999,-0.115,NA,NA,0.11333738109694394,0.15273623755509752,0.08670072766682149,0.1119368323269856,0.17,0.17404129793510326,0.0779,56,56,72.3,72.3,645.9,645.9,109.8,109.8,59.716814159292035,-4.33,-2.1099999999999994,23.1,0.35149229401304094,38.72681415929203,39.339999999999996,35.01,494.1,390.98,511.7,396.90000000000003,-44.9,0.286,0.336,0.45,NA,NA,NA,NA,-44.9,67.8,11.8,56,6099.4,109.8,5984.599999999999,39.339999999999996,3.882,72.426,400.78200000000004,111.16,0.1127068849878108,0.15149820685645166,53.83771140698092,37.5,368.3,NA,NA
"Xinjiang Baihuacun Co., Ltd. (SHSE:600721)",SHSE:600721,Steel,China,Emerging Markets,China,0.7355468784984245,0.7369724742607312,0.06249199227287814,0.0710548781668255,NA,0.01948274,0.04448274,0.033362055,0.07095772374090585,0.31880866959145915,-0.10008546329798768,6075.4,0,15.7,15.7,6091.099999999999,49.2,6041.9,0.008077358769352007,0.9240759240759241,0.04528410729737525,0.0025775311520086683,0.04743202416918429,0.002584191987358857,2.45,121.88274572567244,-0.0021048699031981505,0.3701555555555556,0.03162277660168379,0.34532072049038703,0.1821705426356589,NA,303.77,303.77,NA,NA,18.35468277945619,56.673507462686565,NA,NA,115.96737044145874,56.361007462686565,0.121,0.00039832768212792573,3.054,0.13,-0.155,-0.0925,NA,NA,0.38986354775828463,-0.029127739557081832,0.18656716417910446,-0.17630597014925373,0.25,0.4323943661971831,0.37520000000000003,20,20,-18.9,-18.9,107.2,107.2,-3.79,-3.79,-10.72774647887324,-3,18.830000000000002,56.25,NA,-85.80774647887324,-52.08,-55.08,51.3,368.3,331,52.099999999999994,-2.42,0.091,0.32,0.45,1.4128376759881769,1.1219003625240769,2.7895999999999987,-1.2952222222222227,-2.42,14.2,6.14,20,6075.4,NA,NA,-52.08,2.95,-15.95,55.05,-0.8399999999999999,0.42304147465437786,-0.024386019822639538,NA,15.11,14.576000000000002,2.7895999999999987,0.08367628532005515
"Anhui Honglu Steel Construction (Group) Co., Ltd. (SZSE:002541)",SZSE:002541,Steel,China,Emerging Markets,China,0.7355468784984245,0.7540071380463855,0.06249199227287814,0.07211940824448969,NA,0.01948274,0.04448274,0.033362055,0.07086446143471593,-0.01830890361009216,-0.03638489462766266,5908,0,197.7,197.7,6105.7,0,6105.7,0,1.8547694070466914,0.2647649658497388,0.0323795797369671,0.36010928961748634,0.03346310088016249,2.8,121.88274572567244,-0.18148807245944917,1.4146,0.17320508075688773,0.3429460598986377,0.2288288288288288,NA,282.6794258373206,282.6794258373206,33.73493975903614,NA,10.761384335154826,11.449612403100776,244.22799999999998,143.6635294117647,8.176911745011383,11.832751937984495,0,0,-0.042800000000000005,-0.0733,-0.10099999999999999,0.0029,NA,0.0705,0.05381050463439753,0.034479566807053275,0.04050387596899224,0.04844961240310078,0.25,0.2731707317073171,0.1161,20.9,20.9,25,25,516,516,42.5,42.5,18.170731707317074,0,0,0,0,18.170731707317074,20.9,20.9,388.4,527,549,746.7,0,0.495,0.924,0.45,NA,NA,NA,NA,0,28.7,7.84,20.9,5908,42.5,6105.7,NA,8.26,21.118,754.96,42.5,0.04290324207129532,0.028676120927782527,143.6635294117647,17.5,NA,NA,NA
"Baosteel Group Xinjiang Bayi Iron & Steel Co., Ltd. (SHSE:600581)",SHSE:600581,Steel,China,Emerging Markets,China,0.7355468784984245,0.8312078235262301,0.06249199227287814,0.07694383288495703,NA,0.01948274,0.04448274,0.033362055,0.07050332904020597,NA,-0.17951711241135243,5882.7,0.19295444478442375,1019.9,1020.0929544447844,6902.792954444784,106.3,6796.492954444784,0.015399563727541945,4.63204592901879,NA,0.14777974092181562,NA,0.17340557132690507,1.27,121.88274572567244,-0.19943321591518254,1.226911111111111,0.15811388300841897,0.4272869574419514,0.403688524590164,NA,NA,NA,317.5,NA,NA,3.618341739451347,NA,NA,9.759565933379449,4.180399160071832,NA,0,NA,NA,-0.295,-0.215,NA,0.00433,NA,-0.10901378337114648,-0.16148867313915857,-0.09700047806549911,0.25,0,0.057999999999999996,-386.4,-199.6,-119.9,-119.89259088895689,1625.8,1236,-196.9,-36.654,-119.89259088895689,631.8000000000002,-825.9000000000001,28.5,NA,677.5074091110432,-34.000000000000114,597.8000000000001,-19.4,1099.7929544447843,-217.4,696.3929544447844,0,0.563,0.53,0.45,1.2718082110429962,1.2607422360192022,12.850000000000005,-7.660000000000006,0,NA,NA,NA,NA,NA,NA,NA,22.728,-128.91259088895688,719.1209544447844,-191.39000000000001,NA,-0.11484203513396236,NA,83.2,502.50000000000006,12.850000000000005,0.021436442598748825
Honbridge Holdings Limited (SEHK:8137),SEHK:8137,Steel,Hong Kong,Emerging Markets,China,0.7355468784984245,0.7459139792709254,0.05954250238815879,0.0694135848921001,NA,0.02708568,0.05208568,0.03906426,0.06890980594386605,0.3948537672929899,-0.48159927656046636,5744.7,0.667866808782936,96.3,96.96786680878293,5841.6678668087825,86.3,5755.367866808782,0.014773178134679613,0.12592536060444173,0.21104384835934156,0.01659934611478606,0.26749756361043564,0.016879535364559148,0.122,121.88274572567244,-0.48263085107484915,2.6783333333333337,0.11832159566199232,0.7454260526705516,0.41346153846153844,NA,63.61794019933555,63.61794019933555,NA,NA,15.84744827586207,1308.5876993166287,NA,NA,15.422999616839796,1311.0177373140734,0,0,-0.5760000000000001,NA,0.486,-0.546,NA,NA,0.46426735218508997,-0.41268947061660033,20.569476082004556,-10.582135162131342,0.165,0,0.00023,90.3,90.3,-46.7,-46.45557336175659,4.39,4.39,-6.64,-6.262,-46.45557336175659,-11.370000000000001,0.5009999999999999,-27,NA,-19.956573361756593,128.16899999999998,116.79899999999999,194.5,112.56786680878291,362.5,373.1678668087829,0,0.735,2.16,0.45,1.7918914831326962,2.1994148197791894,-117.6335,70.11955555555556,0,65.9,NA,90.3,5744.7,NA,NA,NA,2.8622,-44.5417733617566,376.03006680878286,-4.34,0.4672313137976775,-0.38587670087328996,NA,34.9,-1.23,-117.6335,-0.6325438224899892
Dongkuk Steel Mill Company Limited (KOSE:A001230),KOSE:A001230,Steel,South Korea,Emerging Markets,Small Asia,0.7355468784984245,0.9847923643380309,0.06095312798519848,0.0850261750223422,NA,0.0182321,0.0432321,0.035882643,0.06984402946393674,-0.055880503927518574,-0.023094144638453565,5737.5,0,2564.9,2564.9,8302.4,409.6,7892.799999999999,0.0493351320100212,1.3257173219978746,0.5742527706257696,0.30893476585083834,1.3488115271350443,0.447041394335512,10.03,121.88274572567244,-0.42926297429752425,1.7998222222222224,0.37013511046643494,0.2814107525998822,0.3045333333333334,2.298813376483279,112.72102161100197,112.72102161100197,11.813898704358069,NA,3.0171960454354227,1.3796378676028567,37.038010323791646,18.641473783656117,1.9543406130837417,1.897900786303412,0,0,NA,0.523,-0.09210000000000002,-0.10800000000000001,NA,NA,0.029145671094823637,0.04674988482548317,0.012239401736119461,0.051241974655541395,0.242,0,0.0719,50.9,50.9,213.1,213.1,4158.7,4158.7,423.4,423.4,213.1,559.0999999999999,-388,125.15,-1.2334584702017832,475.95,-245.3499999999999,313.75,1746.4,4558.300000000001,1901.6,4038.6,0,0.868,0.692,0.45,1.0715670979971874,1.1495880255048831,219.19000000000005,23.638888888888896,-0.976,38.1,NA,50.9,5737.5,423.4,7892.799999999999,-245.3499999999999,25.168,213.006,4063.768,431.22999999999996,0.028678549172258698,0.04647267091206919,18.302993762029544,5.35,4235.900000000001,219.19000000000005,0.052979636231796495
"Henan Hengxing Science & Technology Co.,Ltd. (SZSE:002132)",SZSE:002132,Steel,China,Emerging Markets,China,0.7355468784984245,0.7494583507413545,0.06249199227287814,0.07183514546337272,NA,0.01948274,0.04448274,0.033362055,0.07088881558995927,-0.01650205481903344,-0.03599021296329987,5690.5,0,143.5,143.5,5834,0,5834,0,3.4611712285168683,0.2583258325832583,0.024597188892697977,0.3483009708737864,0.02521746770934013,0.747,121.88274572567244,-0.31088603783505303,1.887,0.2588435821108957,0.3546543408623914,0.2569620253164557,NA,374.375,374.375,NA,NA,13.811893203883495,19.1405987218298,364.625,195.1170568561873,10.502250225022502,19.62327615203498,0,0,0.502,0.0817,0.056799999999999996,0.0109,NA,NA,0.05533309064433928,0.0348986026266594,0.05112680793810965,0.053817692566431215,0.25,0.22448979591836735,0.1283,15.2,15.2,16,16,297.3,297.3,29.9,29.9,12.408163265306122,0,0,0,0,12.408163265306122,15.2,15.2,274.7,355.549,412,555.5,0,0.765,1.02,0.45,0.20368557324523498,0.4219129926897007,16.198,9.34,0,19.6,4.4,15.2,5690.5,29.9,5834,NA,17.108,7.26,572.608,29.9,0.022137844061848884,0.015108274047267736,195.1170568561873,13.899999999999999,66.50000000000001,16.198,0.052083601286173634
"XiNing Special Steel Co., Ltd. (SHSE:600117)",SHSE:600117,Steel,China,Emerging Markets,China,0.7355468784984245,0.9664211589167252,0.06249199227287814,0.08539358359536993,NA,0.01948274,0.04448274,0.033362055,0.07004251261325826,-0.02482423168743534,-0.053478326391649525,5615.9,0,2350.3,2350.3,7966.2,477.1,7489.099999999999,0.05989053752102634,2.89445986030045,0.8195480856405607,0.2950340187291306,4.541642512077295,0.41850816431916527,0.873,121.88274572567244,-0.255884759597403,1.3231333333333333,0.1673320053068151,0.3851026579275416,0.19323671497584535,NA,561.5899999999999,561.5899999999999,54.5625,NA,10.851980676328502,5.276613736728366,141.83901515151516,55.93054518297236,3.132597147279039,7.03664380343888,0,0,-0.0849,-0.265,0.00615,-0.0208,NA,0.32299999999999995,0.06056935190793459,0.016564186221608736,0.00939584703561026,0.04961007234802217,0.25,0.5,0.0273,10,10,52.8,52.8,1064.3,1064.3,133.9,133.9,26.4,-348.89999999999964,348.37,117,17.627651515151516,-438.97,-106.47000000000037,-455.37,165.1,1593.7999999999997,517.5,2390.7000000000003,0,0.537,0.714,0.45,0.8448166047120356,0.420842383216447,69.95,20.93,0,13.6,7.5,10,5615.9,133.9,7489.099999999999,NA,45.120000000000005,30.399999999999995,2435.82,133.9,-0.058985824374464854,0.009274400214775585,55.93054518297236,81.10000000000001,567.31,69.95,0.047295310022616555
"Shandong Geo-mineral Co., Ltd. (SZSE:000409)",SZSE:000409,Steel,China,Emerging Markets,China,0.7355468784984245,0.7780179678786061,0.06249199227287814,0.07361989283683021,NA,0.01948274,0.04448274,0.033362055,0.07074208724413411,0.002137682920745551,0.002876032691206676,5587.9,0,430.2,430.2,6018.099999999999,72.1,5945.999999999999,0.011980525414998089,8.938015654749313,0.6454613653413354,0.07148435552749206,1.8205670757511636,0.07698777716136652,1.92,121.88274572567244,NA,2.524888888888889,0.30331501776206204,0.4312348296008447,0.24825986078886306,2.2564102564102564,372.52666666666664,447.032,480,NA,23.647482014388487,16.343667739105,96.52597402597401,77.42187499999999,10.105027021515243,17.391050014624156,2.36,0.005279264124268509,-0.051399999999999994,NA,1.169,NA,NA,NA,0.07575757575757576,0.07361811993534079,0.022902161964089413,0.11286185415903262,0.25,0.4769647696476965,0.13970000000000002,15,12.5,61.6,61.6,341.9,545.8,61.3,76.8,32.21897018970189,-138,82.90000000000003,57.09,4.344955756678557,-107.77102981029815,10.509999999999962,-127.49000000000004,165,437.65,236.3,588.42,-29.5,1.09,1.23,0.45,1.42884549440996,1.228523492395038,10.4773,3.8428888888888886,-29.5,36.9,17.6,12.5,5587.9,76.8,5945.999999999999,10.509999999999962,1.7422,61.8164,590.1622,61.894999999999996,0.07626383722896783,0.07358381649367043,96.06591808708295,15.199999999999996,NA,10.4773,NA
